1982,Segunda Ronda,Grupo 1,1982-06-28,Polonia,Belgica,Zbigniew Boniek,Polonia,3,
1982,Segunda Ronda,Grupo 1,1982-06-28,Polonia,Belgica,Zbigniew Boniek,Polonia,26,
1982,Segunda Ronda,Grupo 1,1982-06-28,Polonia,Belgica,Zbigniew Boniek,Polonia,53,
1982,Segunda Ronda,Grupo 2,1982-06-29,Alemania Federal,Inglaterra,Karl-Heinz Rummenigge,Alemania Federal,60,
1982,Segunda Ronda,Grupo 3,1982-07-05,Italia,Brasil,Paolo Rossi,Italia,5,
1982,Segunda Ronda,Grupo 3,1982-07-05,Italia,Brasil,Paolo Rossi,Italia,25,
1982,Segunda Ronda,Grupo 3,1982-07-05,Italia,Brasil,Paolo Rossi,Italia,74,
1982,Segunda Ronda,Grupo 3,1982-07-05,Italia,Brasil,Socrates Brasileiro,Brasil,12,
1982,Segunda Ronda,Grupo 3,1982-07-05,Italia,Brasil,Falcao,Brasil,68,
1982,Semifinales,,1982-07-08,Italia,Polonia,Paolo Rossi,Italia,22,
1982,Semifinales,,1982-07-08,Italia,Polonia,Paolo Rossi,Italia,73,
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Pierre Littbarski,Alemania Federal,17,
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Michel Platini,Francia,26,penal
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Marius Tresor,Francia,92,
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Alain Giresse,Francia,98,
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Karl-Heinz Rummenigge,Alemania Federal,102,
1982,Semifinales,,1982-07-08,Alemania Federal,Francia,Klaus Fischer,Alemania Federal,108,
1982,Tercer puesto,,1982-07-10,Polonia,Francia,Janusz Kupcewicz,Polonia,40,
1982,Tercer puesto,,1982-07-10,Polonia,Francia,Stefan Majewski,Polonia,46,
1982,Tercer puesto,,1982-07-10,Polonia,Francia,Alain Couriol,Francia,72,
1982,Final,,1982-07-11,Italia,Alemania Federal,Paolo Rossi,Italia,57,
1982,Final,,1982-07-11,Italia,Alemania Federal,Marco Tardelli,Italia,69,
1982,Final,,1982-07-11,Italia,Alemania Federal,Alessandro Altobelli,Italia,81,
1982,Final,,1982-07-11,Italia,Alemania Federal,Paul Breitner,Alemania Federal,83,
1986,Primera Ronda,Grupo A,1986-05-31,Bulgaria,Italia,Alessandro Altobelli,Italia,43,
1986,Primera Ronda,Grupo A,1986-05-31,Bulgaria,Italia,Nasko Sirakov,Bulgaria,85,
1986,Primera Ronda,Grupo A,1986-06-02,Argentina,Corea del Sur,Jorge Valdano,Argentina,6,
1986,Primera Ronda,Grupo A,1986-06-02,Argentina,Corea del Sur,Oscar Ruggeri,Argentina,18,
1986,Primera Ronda,Grupo A,1986-06-02,Argentina,Corea del Sur,Jorge Valdano,Argentina,46,
1986,Primera Ronda,Grupo A,1986-06-02,Argentina,Corea del Sur,Chang Sun Park,Corea del Sur,73,
1986,Primera Ronda,Grupo A,1986-06-05,Corea del Sur,Bulgaria,Plamen Getov,Bulgaria,11,
1986,Primera Ronda,Grupo A,1986-06-05,Corea del Sur,Bulgaria,Jong Boo Kim,Corea del Sur,70,
1986,Primera Ronda,Grupo A,1986-06-05,Italia,Argentina,Alessandro Altobelli,Italia,6,penal
1986,Primera Ronda,Grupo A,1986-06-05,Italia,Argentina,Diego Maradona,Argentina,34,
1986,Primera Ronda,Grupo A,1986-06-10,Argentina,Bulgaria,Jorge Valdano,Argentina,3,
1986,Primera Ronda,Grupo A,1986-06-10,Argentina,Bulgaria,Jorge Burruchaga,Argentina,76,
1986,Primera Ronda,Grupo A,1986-06-10,Corea del Sur,Italia,Alessandro Altobelli,Italia,17,
1986,Primera Ronda,Grupo A,1986-06-10,Corea del Sur,Italia,Soon Ho Choi,Corea del Sur,62,
1986,Primera Ronda,Grupo A,1986-06-10,Corea del Sur,Italia,Alessandro Altobelli,Italia,73,
1986,Primera Ronda,Grupo A,1986-06-10,Corea del Sur,Italia,Kwang Rae Cho,Corea del Sur,82,en contra
1986,Primera Ronda,Grupo A,1986-06-10,Corea del Sur,Italia,Jung Moo Huh,Corea del Sur,83,
1986,Primera Ronda,Grupo B,1986-06-03,Bélgica,México,Fernando Quirarte,México,23,
1986,Primera Ronda,Grupo B,1986-06-03,Bélgica,México,Hugo Sánchez,México,39,
1986,Primera Ronda,Grupo B,1986-06-03,Bélgica,México,Erwin Vandenbergh,Bélgica,45,
1986,Primera Ronda,Grupo B,1986-06-04,Paraguay,Iraq,Julio Cesar Romero,Paraguay,35,
1986,Primera Ronda,Grupo B,1986-06-07,México,Paraguay,Luis Flores,México,3,
1986,Primera Ronda,Grupo B,1986-06-07,México,Paraguay,Julio Cesar Romero,Paraguay,85,
1986,Primera Ronda,Grupo B,1986-06-08,Iraq,Bélgica,Enzo Scifo,Bélgica,16,
1986,Primera Ronda,Grupo B,1986-06-08,Iraq,Bélgica,Nico Claesen,Bélgica,21,penal
1986,Primera Ronda,Grupo B,1986-06-08,Iraq,Bélgica,Ahmed Radhi,Iraq,59,
1986,Primera Ronda,Grupo B,1986-06-11,Iraq,México,Fernando Quirarte,México,54,
1986,Primera Ronda,Grupo B,1986-06-11,Paraguay,Bélgica,Frank Vercauteren,Bélgica,30,
1986,Primera Ronda,Grupo B,1986-06-11,Paraguay,Bélgica,Roberto Cabañas,Paraguay,50,
1986,Primera Ronda,Grupo B,1986-06-11,Paraguay,Bélgica,Daniel Veyt,Bélgica,59,
1986,Primera Ronda,Grupo B,1986-06-11,Paraguay,Bélgica,Roberto Cabañas,Paraguay,76,
1986,Primera Ronda,Grupo C,1986-06-01,Canadá,Francia,Jean-Pierre Papin,Francia,79,
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Pavel Yakovenko,URSS,2,
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Sergei Aleinikov,URSS,4,
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Igor Belanov,URSS,24,penal
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Ivan Yaremchuk,URSS,66,
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Laszlo Dajka,URSS,73,en contra
1986,Primera Ronda,Grupo C,1986-06-02,URSS,Hungría,Sergei Rodionov,URSS,80,
1986,Primera Ronda,Grupo C,1986-06-05,Francia,URSS,Vasili Rats,URSS,53,
1986,Primera Ronda,Grupo C,1986-06-05,Francia,URSS,Luis Fernandez,Francia,62,
1986,Primera Ronda,Grupo C,1986-06-06,Hungría,Canadá,Marton Esterhazy,Hungría,2,
1986,Primera Ronda,Grupo C,1986-06-06,Hungría,Canadá,Lajos Detari,Hungría,75,
1986,Primera Ronda,Grupo C,1986-06-09,Hungría,Francia,Yannick Stopyra,Francia,29,
1986,Primera Ronda,Grupo C,1986-06-09,Hungría,Francia,Jean Tigana,Francia,62,
1986,Primera Ronda,Grupo C,1986-06-09,Hungría,Francia,Dominique Rocheteau,Francia,84,
1986,Primera Ronda,Grupo C,1986-06-09,URSS,Canadá,Oleg Blokhin,URSS,58,
1986,Primera Ronda,Grupo C,1986-06-09,URSS,Canadá,Aleksandr Zavarov,URSS,74,
1986,Primera Ronda,Grupo D,1986-06-01,España,Brasil,Socrates,Brasil,62,
1986,Primera Ronda,Grupo D,1986-06-03,Argelia,Irlanda del Norte,Norman Whiteside,Irlanda del Norte,6,
1986,Primera Ronda,Grupo D,1986-06-03,Argelia,Irlanda del Norte,Djamel Zidane,Argelia,59,
1986,Primera Ronda,Grupo D,1986-06-06,Brasil,Argelia,Careca,Brasil,66,
1986,Primera Ronda,Grupo D,1986-06-07,Irlanda del Norte,España,Emilio Butragueño,España,2,
1986,Primera Ronda,Grupo D,1986-06-07,Irlanda del Norte,España,Julio Salinas,España,18,
1986,Primera Ronda,Grupo D,1986-06-07,Irlanda del Norte,España,Colin Clarke,Irlanda del Norte,47,
1986,Primera Ronda,Grupo D,1986-06-12,Argelia,España,Ramon Maria Caldere,España,15,
1986,Primera Ronda,Grupo D,1986-06-12,Argelia,España,Ramon Maria Caldere,España,68,
1986,Primera Ronda,Grupo D,1986-06-12,Argelia,España,Eloy,España,70,
1986,Primera Ronda,Grupo D,1986-06-12,Irlanda del Norte,Brasil,Careca,Brasil,15,
1986,Primera Ronda,Grupo D,1986-06-12,Irlanda del Norte,Brasil,Josimar,Brasil,42,
1986,Primera Ronda,Grupo D,1986-06-12,Irlanda del Norte,Brasil,Careca,Brasil,87,
1986,Primera Ronda,Grupo E,1986-06-04,Escocia,Dinamarca,Preben Elkjaer Larsen,Dinamarca,57,
1986,Primera Ronda,Grupo E,1986-06-04,Uruguay,Alemania Occidental,Antonio Alzamendi,Uruguay,4,
1986,Primera Ronda,Grupo E,1986-06-04,Uruguay,Alemania Occidental,Klaus Allofs,Alemania Occidental,84,
1986,Primera Ronda,Grupo E,1986-06-08,Alemania Occidental,Escocia,Gordon Strachan,Escocia,18,
1986,Primera Ronda,Grupo E,1986-06-08,Alemania Occidental,Escocia,Rudi Voeller,Alemania Occidental,22,
1986,Primera Ronda,Grupo E,1986-06-08,Alemania Occidental,Escocia,Klaus Allofs,Alemania Occidental,50,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Preben Elkjaer Larsen,Dinamarca,11,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Soren Lerby,Dinamarca,41,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Enzo Francescoli,Uruguay,45,penal
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Michael Laudrup,Dinamarca,52,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Preben Elkjaer Larsen,Dinamarca,67,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Preben Elkjaer Larsen,Dinamarca,80,
1986,Primera Ronda,Grupo E,1986-06-08,Dinamarca,Uruguay,Jesper Olsen,Dinamarca,88,
1986,Primera Ronda,Grupo E,1986-06-13,Dinamarca,Alemania Occidental,Jesper Olsen,Dinamarca,43,penal
1986,Primera Ronda,Grupo E,1986-06-13,Dinamarca,Alemania Occidental,John Eriksen,Dinamarca,62,
1986,Primera Ronda,Grupo F,1986-06-03,Portugal,Inglaterra,Carlos Manuel,Portugal,75,
1986,Primera Ronda,Grupo F,1986-06-07,Polonia,Portugal,Wlodimierz Smolarek,Polonia,68,
1986,Primera Ronda,Grupo F,1986-06-11,Inglaterra,Polonia,Gary Lineker,Inglaterra,9,
1986,Primera Ronda,Grupo F,1986-06-11,Inglaterra,Polonia,Gary Lineker,Inglaterra,14,
1986,Primera Ronda,Grupo F,1986-06-11,Inglaterra,Polonia,Gary Lineker,Inglaterra,34,
1986,Primera Ronda,Grupo F,1986-06-11,Portugal,Marruecos,Abdelrazzak Khairi,Marruecos,19,
1986,Primera Ronda,Grupo F,1986-06-11,Portugal,Marruecos,Abdelrazzak Khairi,Marruecos,27,
1986,Primera Ronda,Grupo F,1986-06-11,Portugal,Marruecos,Abdelkarim Krimau,Marruecos,62,
1986,Primera Ronda,Grupo F,1986-06-11,Portugal,Marruecos,Diamantino,Portugal,79,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Igor Belanov,URSS,27,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Enzo Scifo,Bélgica,56,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Igor Belanov,URSS,70,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Jan Ceulemans,Bélgica,77,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Stephane Demol,Bélgica,102,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Nico Claesen,Bélgica,110,
1986,Octavos de Final,,1986-06-15,URSS,Bélgica,Igor Belanov,URSS,111,penal
1986,Octavos de Final,,1986-06-15,México,Bulgaria,Manuel Negrete,México,34,
1986,Octavos de Final,,1986-06-15,México,Bulgaria,Raul Servin,México,61,
1986,Octavos de Final,,1986-06-16,Brasil,Polonia,Socrates,Brasil,30,penal
1986,Octavos de Final,,1986-06-16,Brasil,Polonia,Josimar,Brasil,55,
1986,Octavos de Final,,1986-06-16,Brasil,Polonia,Edinho,Brasil,79,
1986,Octavos de Final,,1986-06-16,Brasil,Polonia,Careca,Brasil,83,penal
1986,Octavos de Final,,1986-06-16,Argentina,Uruguay,Pedro Pasculli,Argentina,42,
1986,Octavos de Final,,1986-06-17,Marruecos,Alemania Occidental,Lothar Matthaeus,Alemania Occidental,87,
1986,Octavos de Final,,1986-06-17,Italia,Francia,Michel Platini,Francia,15,
1986,Octavos de Final,,1986-06-17,Italia,Francia,Yannick Stopyra,Francia,57,
1986,Octavos de Final,,1986-06-18,Inglaterra,Paraguay,Gary Lineker,Inglaterra,31,
1986,Octavos de Final,,1986-06-18,Inglaterra,Paraguay,Peter Beardsley,Inglaterra,56,
1986,Octavos de Final,,1986-06-18,Inglaterra,Paraguay,Gary Lineker,Inglaterra,73,
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Jesper Olsen,Dinamarca,33,penal
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Emilio Butragueño,España,43,
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Emilio Butragueño,España,56,
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Goikoetxea,España,68,penal
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Emilio Butragueño,España,80,
1986,Octavos de Final,,1986-06-18,Dinamarca,España,Emilio Butragueño,España,89,penal
1986,Cuartos de Final,,1986-06-21,Brasil,Francia,Careca,Brasil,17,
1986,Cuartos de Final,,1986-06-21,Brasil,Francia,Michel Platini,Francia,40,
1986,Cuartos de Final,,1986-06-22,Argentina,Inglaterra,Diego Maradona,Argentina,51,
1986,Cuartos de Final,,1986-06-22,Argentina,Inglaterra,Diego Maradona,Argentina,54,
1986,Cuartos de Final,,1986-06-22,Argentina,Inglaterra,Gary Lineker,Inglaterra,80,
1986,Cuartos de Final,,1986-06-22,Bélgica,España,Jan Ceulemans,Bélgica,35,
1986,Cuartos de Final,,1986-06-22,Bélgica,España,Juan Antonio Senor,España,85,
1986,Semifinales,,1986-06-25,Argentina,Bélgica,Diego Maradona,Argentina,51,
1986,Semifinales,,1986-06-25,Argentina,Bélgica,Diego Maradona,Argentina,63,
1986,Semifinales,,1986-06-25,Alemania Occidental,Francia,Andreas Brehme,Alemania Occidental,9,
1986,Semifinales,,1986-06-25,Alemania Occidental,Francia,Rudi Voeller,Alemania Occidental,89,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Jan Ceulemans,Bélgica,11,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Jean-Marc Ferreri,Francia,27,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Jean-Pierre Papin,Francia,43,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Nico Claesen,Bélgica,73,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Bernard Genghini,Francia,104,
1986,Tercer Puesto,,1986-06-28,Bélgica,Francia,Manuel Amoros,Francia,111,penal
1986,Final,,1986-06-29,Argentina,Alemania Occidental,Jose Brown,Argentina,23,
1986,Final,,1986-06-29,Argentina,Alemania Occidental,Jorge Valdano,Argentina,55,
1986,Final,,1986-06-29,Argentina,Alemania Occidental,Karl-Heinz Rummenigge,Alemania Occidental,74,
1986,Final,,1986-06-29,Argentina,Alemania Occidental,Rudi Voeller,Alemania Occidental,80,
1986,Final,,1986-06-29,Argentina,Alemania Occidental,Jorge Burruchaga,Argentina,83,
1990,Primera Ronda,Grupo A,1990-06-09,Italia,Austria,Salvatore Schillaci,Italia,78,
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Tomas Skuhravy,Checoslovaquia,26,
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Michal Bilek,Checoslovaquia,40,penal
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Ivan Hasek,Checoslovaquia,50,
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Paul Caligiuri,Estados Unidos,60,
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Tomas Skuhravy,Checoslovaquia,78,
1990,Primera Ronda,Grupo A,1990-06-10,Estados Unidos,Checoslovaquia,Milan Luhovy,Checoslovaquia,90,
1990,Primera Ronda,Grupo A,1990-06-14,Italia,Estados Unidos,Giuseppe Giannini,Italia,11,
1990,Primera Ronda,Grupo A,1990-06-15,Austria,Checoslovaquia,Michal Bilek,Checoslovaquia,31,penal
1990,Primera Ronda,Grupo A,1990-06-19,Italia,Checoslovaquia,Salvatore Schillaci,Italia,9,
1990,Primera Ronda,Grupo A,1990-06-19,Italia,Checoslovaquia,Roberto Baggio,Italia,78,
1990,Primera Ronda,Grupo A,1990-06-19,Austria,Estados Unidos,Andeas Ogris,Austria,49,
1990,Primera Ronda,Grupo A,1990-06-19,Austria,Estados Unidos,Gerhard Rodax,Austria,63,
1990,Primera Ronda,Grupo A,1990-06-19,Austria,Estados Unidos,Bruce Murray,Estados Unidos,83,
1990,Primera Ronda,Grupo B,1990-06-08,Argentina,Camerún,Francois Omam-Biyik,Camerún,67,
1990,Primera Ronda,Grupo B,1990-06-09,URSS,Rumania,Marius Lacatus,Rumania,41,
1990,Primera Ronda,Grupo B,1990-06-09,URSS,Rumania,Marius Lacatus,Rumania,55,penal
1990,Primera Ronda,Grupo B,1990-06-13,Argentina,URSS,Pedro Troglio,Argentina,27,
1990,Primera Ronda,Grupo B,1990-06-13,Argentina,URSS,Jorge Burruchaga,Argentina,79,
1990,Primera Ronda,Grupo B,1990-06-14,Camerún,Rumania,Roger Milla,Camerún,76,
1990,Primera Ronda,Grupo B,1990-06-14,Camerún,Rumania,Roger Milla,Camerún,86,
1990,Primera Ronda,Grupo B,1990-06-14,Camerún,Rumania,Gavril Balint,Rumania,88,
1990,Primera Ronda,Grupo B,1990-06-18,Argentina,Rumania,Pedro Monzon,Argentina,62,
1990,Primera Ronda,Grupo B,1990-06-18,Argentina,Rumania,Gavril Balint,Rumania,68,
1990,Primera Ronda,Grupo B,1990-06-18,Camerún,URSS,Oleg Protasov,URSS,20,
1990,Primera Ronda,Grupo B,1990-06-18,Camerún,URSS,Andrei Zygmantovich,URSS,29,
1990,Primera Ronda,Grupo B,1990-06-18,Camerún,URSS,Aleksandr Zavarov,URSS,52,
1990,Primera Ronda,Grupo B,1990-06-18,Camerún,URSS,Igor Dobrovolskyi,URSS,63,
1990,Primera Ronda,Grupo C,1990-06-10,Brasil,Suecia,Careca,Brasil,40,
1990,Primera Ronda,Grupo C,1990-06-10,Brasil,Suecia,Careca,Brasil,63,
1990,Primera Ronda,Grupo C,1990-06-10,Brasil,Suecia,Tomas Brolin,Suecia,79,
1990,Primera Ronda,Grupo C,1990-06-11,Costa Rica,Escocia,Juan Cayasso,Costa Rica,49,
1990,Primera Ronda,Grupo C,1990-06-16,Brasil,Costa Rica,Muller,Brasil,33,
1990,Primera Ronda,Grupo C,1990-06-16,Suecia,Escocia,Stuart Mccall,Escocia,11,
1990,Primera Ronda,Grupo C,1990-06-16,Suecia,Escocia,Mo Johnston,Escocia,81,penal
1990,Primera Ronda,Grupo C,1990-06-16,Suecia,Escocia,Glenn Stromberg,Suecia,86,
1990,Primera Ronda,Grupo C,1990-06-20,Brasil,Escocia,Muller,Brasil,81,
1990,Primera Ronda,Grupo C,1990-06-20,Suecia,Costa Rica,Johnny Ekstrom,Suecia,32,
1990,Primera Ronda,Grupo C,1990-06-20,Suecia,Costa Rica,Roger Flores,Costa Rica,75,
1990,Primera Ronda,Grupo C,1990-06-20,Suecia,Costa Rica,Hernan Medford,Costa Rica,87,
1990,Primera Ronda,Grupo D,1990-06-09,Emiratos Arabes,Colombia,Bernardo Redin,Colombia,50,
1990,Primera Ronda,Grupo D,1990-06-09,Emiratos Arabes,Colombia,Carlos Valderrama,Colombia,85,
1990,Primera Ronda,Grupo D,1990-06-10,Alemania Occidental,Yugoslavia,Lothar Matthaeus,Alemania Occidental,28,
1990,Primera Ronda,Grupo D,1990-06-10,Alemania Occidental,Yugoslavia,Juergen Klinsmann,Alemania Occidental,39,
1990,Primera Ronda,Grupo D,1990-06-10,Alemania Occidental,Yugoslavia,Davor Jozic,Yugoslavia,55,
1990,Primera Ronda,Grupo D,1990-06-10,Alemania Occidental,Yugoslavia,Lothar Matthaeus,Alemania Occidental,64,
1990,Primera Ronda,Grupo D,1990-06-10,Alemania Occidental,Yugoslavia,Rudi Voeller,Alemania Occidental,70,
1990,Primera Ronda,Grupo D,1990-06-14,Yugoslavia,Colombia,Davor Jozic,Yugoslavia,75,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Rudi Voeller,Alemania Occidental,35,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Juergen Klinsmann,Alemania Occidental,37,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Khalid Ismail,Emiratos Arabes,46,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Lothar Matthaeus,Alemania Occidental,47,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Uwe Bein,Alemania Occidental,58,
1990,Primera Ronda,Grupo D,1990-06-15,Alemania Occidental,Emiratos Arabes,Rudi Voeller,Alemania Occidental,75,
1990,Primera Ronda,Grupo D,1990-06-19,Alemania Occidental,Colombia,Pierre Littbarski,Alemania Occidental,88,
1990,Primera Ronda,Grupo D,1990-06-19,Alemania Occidental,Colombia,Freddy Rincon,Colombia,90,
1990,Primera Ronda,Grupo D,1990-06-19,Yugoslavia,Emiratos Arabes,Safet Susic,Yugoslavia,5,
1990,Primera Ronda,Grupo D,1990-06-19,Yugoslavia,Emiratos Arabes,Darko Pancev,Yugoslavia,9,
1990,Primera Ronda,Grupo D,1990-06-19,Yugoslavia,Emiratos Arabes,Ali Thani Jumaa,Emiratos Arabes,22,
1990,Primera Ronda,Grupo D,1990-06-19,Yugoslavia,Emiratos Arabes,Darko Pancev,Yugoslavia,46,
1990,Primera Ronda,Grupo D,1990-06-19,Yugoslavia,Emiratos Arabes,Robert Prosinecki,Yugoslavia,90,
1990,Primera Ronda,Grupo E,1990-06-12,Bélgica,Corea del Sur,Marc De Grijse,Bélgica,53,
1990,Primera Ronda,Grupo E,1990-06-12,Bélgica,Corea del Sur,Michel De Wolf,Bélgica,64,
1990,Primera Ronda,Grupo E,1990-06-17,Bélgica,Uruguay,Leo Clijsters,Bélgica,15,
1990,Primera Ronda,Grupo E,1990-06-17,Bélgica,Uruguay,Enzo Scifo,Bélgica,24,
1990,Primera Ronda,Grupo E,1990-06-17,Bélgica,Uruguay,Jan Ceulemans,Bélgica,47,
1990,Primera Ronda,Grupo E,1990-06-17,Bélgica,Uruguay,Pablo Bengoechea,Uruguay,73,
1990,Primera Ronda,Grupo E,1990-06-17,Corea del Sur,España,Michel,España,23,
1990,Primera Ronda,Grupo E,1990-06-17,Corea del Sur,España,Bo Kwan Hwang,Corea del Sur,43,
1990,Primera Ronda,Grupo E,1990-06-17,Corea del Sur,España,Michel,España,61,
1990,Primera Ronda,Grupo E,1990-06-17,Corea del Sur,España,Michel,España,81,
1990,Primera Ronda,Grupo E,1990-06-21,Bélgica,España,Michel,España,26,penal
1990,Primera Ronda,Grupo E,1990-06-21,Bélgica,España,Patrick Vervoort,Bélgica,29,
1990,Primera Ronda,Grupo E,1990-06-21,Bélgica,España,Alberto Gorriz,España,38,
1990,Primera Ronda,Grupo E,1990-06-21,Corea del Sur,Uruguay,Daniel Fonseca,Uruguay,90,
1990,Primera Ronda,Grupo F,1990-06-11,Inglaterra,Irlanda,Gary Lineker,Inglaterra,9,
1990,Primera Ronda,Grupo F,1990-06-11,Inglaterra,Irlanda,Kevin Sheedy,Irlanda,73,
1990,Primera Ronda,Grupo F,1990-06-12,Paises Bajos,Egipto,Wim Kieft,Paises Bajos,58,
1990,Primera Ronda,Grupo F,1990-06-12,Paises Bajos,Egipto,Magdy Abedelghani,Egipto,83,penal
1990,Primera Ronda,Grupo F,1990-06-21,Inglaterra,Egipto,Mark Wright,Inglaterra,58,
1990,Primera Ronda,Grupo F,1990-06-21,Irlanda,Paises Bajos,Ruud Gullit,Paises Bajos,11,
1990,Primera Ronda,Grupo F,1990-06-21,Irlanda,Paises Bajos,Niall Quinn,Irlanda,71,
